onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
552.0	24.0	11.5	61	7	C	1.0	2	4	2.0	1.0	1/8	True	3	6.0	6.0	6.0	6a	4	23/2	False	True				False	14		I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	4	4	4	True	False	True
552.0	24.0	11.5	69	3	A	0.0	2	4	2.0	1.0	1/8	True	3	6.0	6.0	6.0	6a	4	23/2	False	True				False	14		I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
552.0	18.0	11.5	76	4	E	0.0	2	4	1.0	1.0	3/32	True	3	6.0	6.0	6.0	6a	5	23/2	False	True				False	14		I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	1	1	1	True	False	False
570.0	6.0	11.875	81	3	A	0.0	2	4	1.0	1.0	1/32	True	3	6.0	6.0	6.0	6a	5	95/8	False	False				False	14		I6		A	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	3	3	3	0	0	0	True	True	False
576.0	48.0	12.0	59	5	B	0.0	2	4	2.0	2.0	1/4	True	3	7.0	7.0	7.0	7a	3	12	False	True				False	15		ii7(4)	viio6(62)	A	I		ii7(4)		ii		7	4		mm7	False	False	(2, 1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7(4), major		ii	3	3	3	2	2	2	True	True	True
576.0	24.0	12.0	69	3	A	0.0	2	4	2.0	1.0	1/8	False	3	7.0	7.0	7.0	7a	4	12	False	True				False	15		ii7(4)	viio6(62)	A	I		ii7(4)		ii		7	4		mm7	False	False	(2, 1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7(4), major		ii	3	3	3	0	0	0	True	False	False
576.0	24.0	12.0	76	4	E	0.0	2	4	1.0	1.0	1/8	True	3	7.0	7.0	7.0	7a	5	12	False	True				False	15		ii7(4)	viio6(62)	A	I		ii7(4)		ii		7	4		mm7	False	False	(2, 1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7(4), major		ii	3	3	3	1	1	1	True	False	False
600.0	24.0	12.5	68	8	G	1.0	2	4	2.0	1.0	1/8	True	3	7.0	7.0	7.0	7a	4	25/2	False	False				False	15		ii7(4)	viio6(62)	A	I		ii7(4)		ii		7	4		mm7	False	False	(2, 1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7(4), major		ii	3	3	3	5	5	5	False	False	False
600.0	24.0	12.5	74	2	D	0.0	2	4	1.0	1.0	1/8	True	3	7.0	7.0	7.0	7a	5	25/2	False	False				False	15		ii7(4)	viio6(62)	A	I		ii7(4)		ii		7	4		mm7	False	False	(2, 1, 3, 0)	()	2	2	major	major	I	I, major	ii		I	I	False	ii7	ii7, major		ii7(4), major		ii	3	3	3	-1	-1	-1	False	False	False
624.0	24.0	13.0	57	3	A	0.0	2	4	2.0	2.0	1/8	True	3	7.0	7.0	7.0	7a	3	13	False	True	IAC	IAC	}	True	16		I|IAC}		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
624.0	24.0	13.0	69	3	A	0.0	2	4	2.0	1.0	1/8	True	3	7.0	7.0	7.0	7a	4	13	False	True	IAC	IAC	}	True	16		I|IAC}		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	0	0	0	True	True	True
624.0	24.0	13.0	73	7	C	1.0	2	4	1.0	1.0	1/8	True	3	7.0	7.0	7.0	7a	5	13	False	True	IAC	IAC	}	True	16		I|IAC}		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	3	3	3	4	4	4	True	False	False
672.0	96.0	14.0	45	3	A	0.0	2	4	2.0	1.0	1/2	True	3	8.0	8.0	8.0	8a	2	14	False	False			{	False	17		{		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	3	3	3	0	0	0	True	True	True
720.0	8.0	15.0	85	7	C	1.0	2	4	1.0	1.0	1/24	True	3	8.0	8.0	8.0	8a	6	15	False	False				False	17		{		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	3	3	3	4	4	4	True	False	False
728.0	8.0	15.167	83	5	B	0.0	2	4	1.0	1.0	1/24	True	3	8.0	8.0	8.0	8a	5	91/6	False	False				False	17		{		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	3	3	3	2	2	2	False	False	False
736.0	8.0	15.333	81	3	A	0.0	2	4	1.0	1.0	1/24	True	3	8.0	8.0	8.0	8a	5	46/3	False	False				False	17		{		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	3	3	3	0	0	0	True	True	True
744.0	8.0	15.5	80	8	G	1.0	2	4	1.0	1.0	1/24	True	3	8.0	8.0	8.0	8a	5	31/2	False	False				False	17		{		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	3	3	3	5	5	5	False	False	False
752.0	8.0	15.667	78	6	F	1.0	2	4	1.0	1.0	1/24	True	3	8.0	8.0	8.0	8a	5	47/3	False	False				False	17		{		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	3	3	3	3	3	3	False	False	False
760.0	8.0	15.833	76	4	E	0.0	2	4	1.0	1.0	1/24	True	3	8.0	8.0	8.0	8a	5	95/6	False	False				False	17		{		A	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	3	3	3	1	1	1	True	False	False
768.0	96.0	16.0	45	3	A	0.0	2	4	2.0	1.0	1/2	False	3	9.0	9.0	9.0	9a	2	16	False	True				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	0	0	-1	True	False	True
768.0	8.0	16.0	75	9	D	1.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	5	16	False	True				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	6	6	5	True	False	False
776.0	8.0	16.167	78	6	F	1.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	5	97/6	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	3	3	2	True	False	False
784.0	8.0	16.333	76	4	E	0.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	5	49/3	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	1	1	0	False	False	False
792.0	8.0	16.5	75	9	D	1.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	5	33/2	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	6	6	5	True	False	False
800.0	8.0	16.667	73	7	C	1.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	5	50/3	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	4	4	3	False	False	False
808.0	8.0	16.833	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	4	101/6	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	2	2	1	True	True	False
816.0	8.0	17.0	69	3	A	0.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	4	17	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	0	0	-1	True	False	True
824.0	8.0	17.167	68	8	G	1.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	4	103/6	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	5	5	4	False	False	False
832.0	8.0	17.333	66	6	F	1.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	4	52/3	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	3	3	2	True	False	False
840.0	8.0	17.5	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	4	35/2	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	1	1	0	False	False	False
848.0	8.0	17.667	63	9	D	1.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	4	53/3	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	6	6	5	True	False	False
856.0	8.0	17.833	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	9.0	9.0	9.0	9a	4	107/6	False	False				False	18		V2/V		A	I		V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	3	3	4	1	1	0	False	False	False
864.0	96.0	18.0	43	1	G	0.0	2	4	2.0	1.0	1/2	True	3	10.0	10.0	10.0	10a	2	18	False	True				False	19		v6		A	I		v6		v		6			m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	v		I	I	False	v6	v6, major		v6, major		v	3	3	3	-2	-2	-2	True	False	True
912.0	8.0	19.0	83	5	B	0.0	2	4	1.0	1.0	1/24	True	3	10.0	10.0	10.0	10a	5	19	False	False				False	19		v6		A	I		v6		v		6			m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	v		I	I	False	v6	v6, major		v6, major		v	3	3	3	2	2	2	True	False	False
920.0	8.0	19.167	81	3	A	0.0	2	4	1.0	1.0	1/24	True	3	10.0	10.0	10.0	10a	5	115/6	False	False				False	19		v6		A	I		v6		v		6			m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	v		I	I	False	v6	v6, major		v6, major		v	3	3	3	0	0	0	False	False	False
928.0	8.0	19.333	79	1	G	0.0	2	4	1.0	1.0	1/24	True	3	10.0	10.0	10.0	10a	5	58/3	False	False				False	19		v6		A	I		v6		v		6			m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	v		I	I	False	v6	v6, major		v6, major		v	3	3	3	-2	-2	-2	True	False	True
936.0	8.0	19.5	78	6	F	1.0	2	4	1.0	1.0	1/24	True	3	10.0	10.0	10.0	10a	5	39/2	False	False				False	19		v6		A	I		v6		v		6			m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	v		I	I	False	v6	v6, major		v6, major		v	3	3	3	3	3	3	False	False	False
944.0	8.0	19.667	76	4	E	0.0	2	4	1.0	1.0	1/24	True	3	10.0	10.0	10.0	10a	5	59/3	False	False				False	19		v6		A	I		v6		v		6			m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	v		I	I	False	v6	v6, major		v6, major		v	3	3	3	1	1	1	True	True	False
952.0	8.0	19.833	74	2	D	0.0	2	4	1.0	1.0	1/24	True	3	10.0	10.0	10.0	10a	5	119/6	False	False				False	19		v6		A	I		v6		v		6			m	False	False	(-2, 2, 1)	()	1	-2	major	major	I	I, major	v		I	I	False	v6	v6, major		v6, major		v	3	3	3	-1	-1	-1	False	False	False
960.0	96.0	20.0	43	1	G	0.0	2	4	2.0	1.0	1/2	False	3	11.0	11.0	11.0	11a	2	20	False	True				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-2	-2	-1	True	False	True
960.0	8.0	20.0	73	7	C	1.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	5	20	False	True				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
968.0	8.0	20.167	76	4	E	0.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	5	121/6	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	1	1	2	True	False	False
976.0	8.0	20.333	74	2	D	0.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	5	61/3	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-1	-1	0	False	False	False
984.0	8.0	20.5	73	7	C	1.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	5	41/2	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
992.0	8.0	20.667	71	5	B	0.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	4	62/3	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	2	2	3	False	False	False
1000.0	8.0	20.833	69	3	A	0.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	4	125/6	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	0	0	1	True	True	False
1008.0	8.0	21.0	67	1	G	0.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	4	21	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-2	-2	-1	True	False	True
1016.0	8.0	21.167	66	6	F	1.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	4	127/6	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	3	3	4	False	False	False
1024.0	8.0	21.333	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	4	64/3	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	1	1	2	True	False	False
1032.0	8.0	21.5	62	2	D	0.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	4	43/2	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-1	-1	0	False	False	False
1040.0	8.0	21.667	61	7	C	1.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	4	65/3	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	4	4	5	True	False	False
1048.0	8.0	21.833	62	2	D	0.0	2	4	1.0	1.0	1/24	True	3	11.0	11.0	11.0	11a	4	131/6	False	False				False	20		V2/IV		A	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	3	3	2	-1	-1	0	False	False	False
1056.0	96.0	22.0	41	-1	F	0.0	2	4	2.0	1.0	1/2	True	3	12.0	12.0	12.0	12a	2	22	False	True				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-4	-4	-4	True	False	True
1104.0	8.0	23.0	81	3	A	0.0	2	4	1.0	1.0	1/24	True	3	12.0	12.0	12.0	12a	5	23	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	0	0	0	True	False	False
1112.0	8.0	23.167	79	1	G	0.0	2	4	1.0	1.0	1/24	True	3	12.0	12.0	12.0	12a	5	139/6	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-2	-2	-2	False	False	False
1120.0	8.0	23.333	77	-1	F	0.0	2	4	1.0	1.0	1/24	True	3	12.0	12.0	12.0	12a	5	70/3	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-4	-4	-4	True	False	True
1128.0	8.0	23.5	76	4	E	0.0	2	4	1.0	1.0	1/24	True	3	12.0	12.0	12.0	12a	5	47/2	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	1	1	1	False	False	False
1136.0	8.0	23.667	74	2	D	0.0	2	4	1.0	1.0	1/24	True	3	12.0	12.0	12.0	12a	5	71/3	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-1	-1	-1	True	True	False
1144.0	8.0	23.833	73	7	C	1.0	2	4	1.0	1.0	1/24	True	3	12.0	12.0	12.0	12a	5	143/6	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	4	4	4	False	False	False
1152.0	96.0	24.0	41	-1	F	0.0	2	4	2.0	2.0	1/2	False	3	13.0	13.0	13.0	13a	2	24	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-4	-4	-4	True	False	True
1152.0	8.0	24.0	74	2	D	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	5	24	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-1	-1	-1	True	True	False
1160.0	8.0	24.167	69	3	A	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	4	145/6	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	0	0	0	True	False	False
1168.0	8.0	24.333	67	1	G	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	4	73/3	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-2	-2	-2	False	False	False
1176.0	8.0	24.5	65	-1	F	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	4	49/2	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-4	-4	-4	True	False	True
1184.0	8.0	24.667	64	4	E	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	4	74/3	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	1	1	1	False	False	False
1192.0	8.0	24.833	62	2	D	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	4	149/6	False	False				False	21		iv6		A	I		iv6		iv		6			m	False	False	(-4, 0, -1)	()	-1	-4	major	major	I	I, major	iv		I	I	False	iv6	iv6, major		iv6, major		iv	3	3	3	-1	-1	-1	True	True	False
1200.0	48.0	25.0	51	9	D	1.0	2	4	2.0	1.0	1/4	True	3	13.0	13.0	13.0	13a	3	25	False	True				False	22		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	6	6	5	True	True	False
1200.0	8.0	25.0	69	3	A	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	4	25	False	True				False	22		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	0	0	-1	True	False	False
1208.0	8.0	25.167	57	3	A	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	3	151/6	False	False				False	22		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	0	0	-1	True	False	False
1216.0	8.0	25.333	59	5	B	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	3	76/3	False	False				False	22		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	2	2	1	False	False	False
1224.0	8.0	25.5	60	0	C	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	4	51/2	False	False				False	22		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	-3	-3	-4	True	False	False
1232.0	8.0	25.667	59	5	B	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	3	77/3	False	False				False	22		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	2	2	1	False	False	False
1240.0	8.0	25.833	57	3	A	0.0	2	4	1.0	1.0	1/24	True	3	13.0	13.0	13.0	13a	3	155/6	False	False				False	22		Ger65		A	I		Ger65	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	I	I, major	vii/V	V	V/I	V	False	viio65/V	viio65/V, major		Ger65, major	V	V	3	3	4	0	0	-1	True	False	False
1248.0	48.0	26.0	40	4	E	0.0	2	4	2.0	1.0	1/4	True	3	14.0	14.0	14.0	14a	2	26	False	True				False	23		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
1248.0	48.0	26.0	52	4	E	0.0	2	4	2.0	1.0	1/4	True	3	14.0	14.0	14.0	14a	3	26	False	True				False	23		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	1	1	1	True	True	True
1248.0	8.0	26.0	56	8	G	1.0	2	4	1.0	1.0	1/24	True	3	14.0	14.0	14.0	14a	3	26	False	True				False	23		V		A	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	3	3	3	5	5	5	True	False	False
