onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	beat_float	downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
13272.0	12.0	553.0	57	3	A	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	3	553	False	True				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	1	0	0	True	True	True
13272.0	12.0	553.0	60	0	C	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	4	553	False	True				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	-2	-3	-3	True	False	False
13272.0	12.0	553.0	76	4	E	0.0	2.0	2	4	4	1.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	5	553	False	True				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	2	1	1	True	False	False
13284.0	12.0	553.5	64	4	E	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	4	1107/2	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	2	1	1	True	False	False
13284.0	12.0	553.5	72	0	C	0.0	2.5	0	4	4	1.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	5	1107/2	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	-2	-3	-3	True	False	False
13296.0	12.0	554.0	65	-1	F	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	4	554	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	-3	-4	-4	False	False	False
13308.0	12.0	554.5	64	4	E	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	4	1109/2	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	2	1	1	True	False	False
13320.0	12.0	555.0	57	3	A	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	3	555	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	1	0	0	True	True	True
13320.0	12.0	555.0	60	0	C	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	4	555	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	-2	-3	-3	True	False	False
13320.0	12.0	555.0	84	0	C	0.0	4.0	4	4	4	1.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	6	555	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	-2	-3	-3	True	False	False
13332.0	12.0	555.5	64	4	E	0.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	4	1111/2	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	2	1	1	True	False	False
13332.0	12.0	555.5	81	3	A	0.0	4.5	0	4	4	1.0	1.0	1/8	True	-1	47.0	139.0	47.0	47b	5	1111/2	False	False				False	202		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	1	0	0	True	True	True
13344.0	12.0	556.0	52	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	3	556	False	True				False	203		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	2	1	1	True	True	True
13344.0	12.0	556.0	75	9	D	1.0	1.0	1	4	4	1.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	5	556	False	True				False	203		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	7	6	6	False	False	False
13356.0	12.0	556.5	64	4	E	0.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	1113/2	False	False				False	203		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	2	1	1	True	True	True
13356.0	12.0	556.5	76	4	E	0.0	1.5	0	4	4	1.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	5	1113/2	False	False				False	203		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	2	1	1	True	True	True
13368.0	12.0	557.0	57	3	A	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	3	557	False	True				False	204		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	1	0	0	True	True	True
13368.0	12.0	557.0	60	0	C	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	557	False	True				False	204		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	-2	-3	-3	True	False	False
13368.0	12.0	557.0	76	4	E	0.0	2.0	2	4	4	1.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	5	557	False	True				False	204		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	2	1	1	True	False	False
13380.0	12.0	557.5	64	4	E	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	1115/2	False	False				False	204		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	2	1	1	True	False	False
13380.0	12.0	557.5	72	0	C	0.0	2.5	0	4	4	1.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	5	1115/2	False	False				False	204		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	-2	-3	-3	True	False	False
13392.0	12.0	558.0	52	4	E	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	3	558	False	True				False	205		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	2	1	1	True	True	True
13392.0	12.0	558.0	72	0	C	0.0	3.0	3	4	4	1.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	5	558	False	True				False	205		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	-2	-3	-3	False	False	False
13404.0	12.0	558.5	64	4	E	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	1117/2	False	False				False	205		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	2	1	1	True	True	True
13404.0	12.0	558.5	71	5	B	0.0	3.5	0	4	4	1.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	1117/2	False	False				False	205		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	3	2	2	True	False	False
13416.0	12.0	559.0	57	3	A	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	3	559	False	True				False	206		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	1	0	0	True	True	True
13416.0	12.0	559.0	60	0	C	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	559	False	True				False	206		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	-2	-3	-3	True	False	False
13416.0	12.0	559.0	71	5	B	0.0	4.0	4	4	4	1.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	559	False	True				False	206		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	3	2	2	False	False	False
13428.0	12.0	559.5	64	4	E	0.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	1119/2	False	False				False	206		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	2	1	1	True	False	False
13428.0	12.0	559.5	69	3	A	0.0	4.5	0	4	4	1.0	1.0	1/8	True	-1	48.0	140.0	48.0	48b	4	1119/2	False	False				False	206		i		d	v	V	i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor	V	i, minor		i	2	3	3	1	0	0	True	True	True
13440.0	12.0	560.0	52	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	3	560	False	True				False	207		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	2	1	1	True	True	True
13440.0	12.0	560.0	69	3	A	0.0	1.0	1	4	4	1.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	560	False	True				False	207		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	1	0	0	False	False	False
13452.0	12.0	560.5	64	4	E	0.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	1121/2	False	False				False	207		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	2	1	1	True	True	True
13452.0	12.0	560.5	68	8	G	1.0	1.5	0	4	4	1.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	1121/2	False	False				False	207		V		d	v	V	V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor	V	V, minor		V	2	3	3	6	5	5	True	False	False
13464.0	12.0	561.0	59	5	B	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	3	561	False	True				False	208		V7		d	v	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor	V	V7, minor		V	2	3	3	3	2	2	True	False	False
13464.0	12.0	561.0	62	2	D	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	561	False	True				False	208		V7		d	v	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor	V	V7, minor		V	2	3	3	0	-1	-1	True	False	False
13464.0	24.0	561.0	71	5	B	0.0	2.0	2	4	4	1.0	1.0	1/4	True	-1	49.0	141.0	49.0	49b	4	561	False	True				False	208		V7		d	v	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor	V	V7, minor		V	2	3	3	3	2	2	True	False	False
13476.0	12.0	561.5	64	4	E	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	1123/2	False	False				False	208		V7		d	v	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor	V	V7, minor		V	2	3	3	2	1	1	True	True	True
13488.0	12.0	562.0	65	-1	F	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	562	False	False				False	208		V7		d	v	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor	V	V7, minor		V	2	3	3	-3	-4	-4	False	False	False
13500.0	12.0	562.5	64	4	E	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	1125/2	False	False				False	208		V7		d	v	V	V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor	V	V7, minor		V	2	3	3	2	1	1	True	True	True
13512.0	12.0	563.0	59	5	B	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	3	563	False	True				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	3	2	2	True	False	True
13512.0	12.0	563.0	62	2	D	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	563	False	True				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13512.0	12.0	563.0	89	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	6	563	False	True				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	-3	-4	-4	True	False	False
13524.0	12.0	563.5	64	4	E	0.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	4	1127/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13524.0	12.0	563.5	86	2	D	0.0	4.5	0	4	4	1.0	1.0	1/8	True	-1	49.0	141.0	49.0	49b	6	1127/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13536.0	12.0	564.0	52	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	3	564	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13536.0	12.0	564.0	85	7	C	1.0	1.0	1	4	4	1.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	6	564	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	5	4	4	False	False	False
13548.0	12.0	564.5	64	4	E	0.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	4	1129/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13548.0	12.0	564.5	86	2	D	0.0	1.5	0	4	4	1.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	6	1129/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13560.0	12.0	565.0	59	5	B	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	3	565	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	3	2	2	True	False	True
13560.0	12.0	565.0	62	2	D	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	4	565	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13560.0	24.0	565.0	83	5	B	0.0	2.0	2	4	4	1.0	1.0	1/4	True	-1	50.0	142.0	50.0	50b	5	565	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	3	2	2	True	False	True
13572.0	12.0	565.5	64	4	E	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	4	1131/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13584.0	12.0	566.0	65	-1	F	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	4	566	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	-3	-4	-4	True	False	False
13596.0	12.0	566.5	64	4	E	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	4	1133/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13608.0	12.0	567.0	59	5	B	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	3	567	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	3	2	2	True	False	True
13608.0	12.0	567.0	62	2	D	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	4	567	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13608.0	12.0	567.0	89	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	6	567	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	-3	-4	-4	True	False	False
13620.0	12.0	567.5	64	4	E	0.0	4.5	0	4	4	2.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	4	1135/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13620.0	12.0	567.5	86	2	D	0.0	4.5	0	4	4	1.0	1.0	1/8	True	-1	50.0	142.0	50.0	50b	6	1135/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13632.0	12.0	568.0	52	4	E	0.0	1.0	1	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	3	568	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13632.0	12.0	568.0	85	7	C	1.0	1.0	1	4	4	1.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	6	568	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	5	4	4	False	False	False
13644.0	12.0	568.5	64	4	E	0.0	1.5	0	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	4	1137/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13644.0	12.0	568.5	86	2	D	0.0	1.5	0	4	4	1.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	6	1137/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13656.0	12.0	569.0	59	5	B	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	3	569	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	3	2	2	True	False	True
13656.0	12.0	569.0	62	2	D	0.0	2.0	2	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	4	569	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13656.0	24.0	569.0	83	5	B	0.0	2.0	2	4	4	1.0	1.0	1/4	True	-1	51.0	143.0	51.0	51b	5	569	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	3	2	2	True	False	True
13668.0	12.0	569.5	64	4	E	0.0	2.5	0	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	4	1139/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13680.0	12.0	570.0	65	-1	F	0.0	3.0	3	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	4	570	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	-3	-4	-4	True	False	False
13692.0	12.0	570.5	64	4	E	0.0	3.5	0	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	4	1141/2	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	2	1	1	False	False	False
13704.0	12.0	571.0	59	5	B	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	3	571	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	3	2	2	True	False	True
13704.0	12.0	571.0	62	2	D	0.0	4.0	4	4	4	2.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	4	571	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	0	-1	-1	True	False	False
13704.0	12.0	571.0	89	-1	F	0.0	4.0	4	4	4	1.0	1.0	1/8	True	-1	51.0	143.0	51.0	51b	6	571	False	False				False	209		#viio65]		d	v	V	#viio65		#vii	o	65			o7	True	True	(2, -1, -4, 5)	()	5	2	minor	minor	v	v, minor	#vii		v	v	True	#viio65	#viio65, minor	V	#viio65, minor		#vii	2	3	3	-3	-4	-4	True	False	False
