onset_div	duration_div	continuous_beats	pitch	tpc	step	alter	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	is_harmony_onset	cadence	cadence_type	phraseend	is_phrase_ending	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc	sic_with_global	sic_with_local	sic_with_tonicized	tpc_is_in_label	tpc_is_root	tpc_is_bass
240.0	36.0	20.0	63	-3	E	-1.0	4	4	1.0	1.0	3/4	True	-3	6.0	6.0	6.0	6a	4	20	False	True				False	12	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
240.0	36.0	20.0	67	1	G	0.0	4	4	1.0	1.0	3/4	True	-3	6.0	6.0	6.0	6a	4	20	False	True				False	12	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
240.0	36.0	20.0	70	-2	B	-1.0	4	4	1.0	1.0	3/4	True	-3	6.0	6.0	6.0	6a	4	20	False	True				False	12	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
264.0	6.0	22.0	51	-3	E	-1.0	4	4	2.0	1.0	1/8	False	-3	6.0	6.0	6.0	6a	3	22	False	False				False	12	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
264.0	24.0	22.0	58	-2	B	-1.0	4	4	1.0	2.0	1/2	True	-3	6.0	6.0	6.0	6a	3	22	False	False				False	12	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
270.0	6.0	22.5	50	2	D	0.0	4	4	2.0	1.0	1/8	True	-3	6.0	6.0	6.0	6a	3	45/2	False	False				False	12	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	5	5	5	False	False	False
276.0	12.0	23.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	6.0	6.0	6.0	6a	2	23	False	True				False	13	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
276.0	6.0	23.0	48	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	6.0	6.0	6.0	6a	3	23	False	True				False	13	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	3	3	3	False	False	False
276.0	12.0	23.0	65	-1	F	0.0	4	4	1.0	1.0	1/4	True	-3	6.0	6.0	6.0	6a	4	23	False	True				False	13	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	2	2	2	True	False	False
276.0	12.0	23.0	68	-4	A	-1.0	4	4	1.0	1.0	1/4	True	-3	6.0	6.0	6.0	6a	4	23	False	True				False	13	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	-1	-1	-1	True	False	False
276.0	12.0	23.0	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-3	6.0	6.0	6.0	6a	4	23	False	True				False	13	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
282.0	6.0	23.5	50	2	D	0.0	4	4	2.0	1.0	1/8	True	-3	6.0	6.0	6.0	6a	3	47/2	False	True				False	14	V7	Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
288.0	24.0	24.0	51	-3	E	-1.0	4	4	2.0	1.0	1/2	True	-3	7.0	7.0	7.0	7a	3	24	False	True				False	15	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
288.0	24.0	24.0	58	-2	B	-1.0	4	4	1.0	2.0	1/2	True	-3	7.0	7.0	7.0	7a	3	24	False	True				False	15	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
288.0	36.0	24.0	63	-3	E	-1.0	4	4	1.0	1.0	3/4	True	-3	7.0	7.0	7.0	7a	4	24	False	True				False	15	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
288.0	36.0	24.0	67	1	G	0.0	4	4	1.0	1.0	3/4	True	-3	7.0	7.0	7.0	7a	4	24	False	True				False	15	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
288.0	36.0	24.0	70	-2	B	-1.0	4	4	1.0	1.0	3/4	True	-3	7.0	7.0	7.0	7a	4	24	False	True				False	15	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
312.0	6.0	26.0	51	-3	E	-1.0	4	4	2.0	1.0	1/8	False	-3	7.0	7.0	7.0	7a	3	26	False	False				False	15	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
312.0	24.0	26.0	58	-2	B	-1.0	4	4	1.0	2.0	1/2	True	-3	7.0	7.0	7.0	7a	3	26	False	False				False	15	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
318.0	6.0	26.5	50	2	D	0.0	4	4	2.0	1.0	1/8	True	-3	7.0	7.0	7.0	7a	3	53/2	False	False				False	15	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	5	5	5	False	False	False
324.0	12.0	27.0	46	-2	B	-1.0	4	4	2.0	2.0	1/4	True	-3	7.0	7.0	7.0	7a	2	27	False	True				False	16	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
324.0	6.0	27.0	48	0	C	0.0	4	4	2.0	1.0	1/8	True	-3	7.0	7.0	7.0	7a	3	27	False	True				False	16	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	3	3	3	False	False	False
324.0	12.0	27.0	65	-1	F	0.0	4	4	1.0	1.0	1/4	True	-3	7.0	7.0	7.0	7a	4	27	False	True				False	16	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	2	2	2	True	False	False
324.0	12.0	27.0	68	-4	A	-1.0	4	4	1.0	1.0	1/4	True	-3	7.0	7.0	7.0	7a	4	27	False	True				False	16	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	-1	-1	-1	True	False	False
324.0	12.0	27.0	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-3	7.0	7.0	7.0	7a	4	27	False	True				False	16	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
330.0	6.0	27.5	50	2	D	0.0	4	4	2.0	1.0	1/8	True	-3	7.0	7.0	7.0	7a	3	55/2	False	True				False	17	V7	Eb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	-3	-3	-3	5	5	5	True	False	False
336.0	36.0	28.0	51	-3	E	-1.0	4	4	2.0	1.0	3/4	True	-3	8.0	8.0	8.0	8a	3	28	False	True	PAC	PAC	}{	True	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
336.0	36.0	28.0	58	-2	B	-1.0	4	4	2.0	1.0	3/4	True	-3	8.0	8.0	8.0	8a	3	28	False	True	PAC	PAC	}{	True	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
336.0	24.0	28.0	63	-3	E	-1.0	4	4	1.0	2.0	1/2	True	-3	8.0	8.0	8.0	8a	4	28	False	True	PAC	PAC	}{	True	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
336.0	18.0	28.0	67	1	G	0.0	4	4	1.0	1.0	3/8	True	-3	8.0	8.0	8.0	8a	4	28	False	True	PAC	PAC	}{	True	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
336.0	18.0	28.0	75	-3	E	-1.0	4	4	1.0	1.0	3/8	True	-3	8.0	8.0	8.0	8a	5	28	False	True	PAC	PAC	}{	True	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
354.0	6.0	29.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	8.0	8.0	8.0	8a	4	59/2	False	False				False	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
360.0	12.0	30.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	8.0	8.0	8.0	8a	4	30	False	False				False	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
360.0	12.0	30.0	67	1	G	0.0	4	4	1.0	2.0	1/4	True	-3	8.0	8.0	8.0	8a	4	30	False	False				False	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
360.0	12.0	30.0	70	-2	B	-1.0	4	4	1.0	1.0	1/4	True	-3	8.0	8.0	8.0	8a	4	30	False	False				False	18	I|PAC}{	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
372.0	12.0	31.0	46	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	8.0	8.0	8.0	8a	2	31	False	True				False	19	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	1	1	1	True	False	True
372.0	12.0	31.0	51	-3	E	-1.0	4	4	2.0	1.0	1/4	True	-3	8.0	8.0	8.0	8a	3	31	False	True				False	19	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	0	0	0	True	True	False
372.0	12.0	31.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	8.0	8.0	8.0	8a	3	31	False	True				False	19	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	1	1	1	True	False	True
372.0	12.0	31.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	8.0	8.0	8.0	8a	4	31	False	True				False	19	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	0	0	0	True	True	False
372.0	12.0	31.0	67	1	G	0.0	4	4	1.0	2.0	1/4	True	-3	8.0	8.0	8.0	8a	4	31	False	True				False	19	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	4	4	4	True	False	False
372.0	6.0	31.0	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	8.0	8.0	8.0	8a	5	31	False	True				False	19	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	3	3	3	False	False	False
378.0	6.0	31.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	8.0	8.0	8.0	8a	4	63/2	False	False				False	19	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	4	4	4	True	False	False
384.0	36.0	32.0	51	-3	E	-1.0	4	4	2.0	1.0	3/4	True	-3	9.0	9.0	9.0	9a	3	32	False	True				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
384.0	36.0	32.0	58	-2	B	-1.0	4	4	2.0	1.0	3/4	True	-3	9.0	9.0	9.0	9a	3	32	False	True				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
384.0	24.0	32.0	63	-3	E	-1.0	4	4	1.0	2.0	1/2	True	-3	9.0	9.0	9.0	9a	4	32	False	True				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
384.0	24.0	32.0	67	1	G	0.0	4	4	1.0	2.0	1/2	True	-3	9.0	9.0	9.0	9a	4	32	False	True				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
384.0	24.0	32.0	70	-2	B	-1.0	4	4	1.0	1.0	1/2	True	-3	9.0	9.0	9.0	9a	4	32	False	True				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
408.0	12.0	34.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	9.0	9.0	9.0	9a	4	34	False	False				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
408.0	12.0	34.0	67	1	G	0.0	4	4	1.0	2.0	1/4	True	-3	9.0	9.0	9.0	9a	4	34	False	False				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
408.0	6.0	34.0	70	-2	B	-1.0	4	4	1.0	1.0	1/8	True	-3	9.0	9.0	9.0	9a	4	34	False	False				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
414.0	6.0	34.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	9.0	9.0	9.0	9a	5	69/2	False	False				False	20	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	3	3	3	False	False	False
420.0	12.0	35.0	46	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	9.0	9.0	9.0	9a	2	35	False	True				False	21	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	1	1	1	True	False	True
420.0	12.0	35.0	51	-3	E	-1.0	4	4	2.0	1.0	1/4	True	-3	9.0	9.0	9.0	9a	3	35	False	True				False	21	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	0	0	0	True	True	False
420.0	12.0	35.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	9.0	9.0	9.0	9a	3	35	False	True				False	21	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	1	1	1	True	False	True
420.0	12.0	35.0	63	-3	E	-1.0	4	4	1.0	2.0	1/4	True	-3	9.0	9.0	9.0	9a	4	35	False	True				False	21	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	0	0	0	True	True	False
420.0	6.0	35.0	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	9.0	9.0	9.0	9a	4	35	False	True				False	21	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	4	4	4	True	False	False
426.0	6.0	35.5	72	0	C	0.0	4	4	1.0	1.0	1/8	True	-3	9.0	9.0	9.0	9a	5	71/2	False	False				False	21	I64(+6)	Eb	I		I64(+6)		I		64	+6		M	False	False	(1, 0, 4)	(3,)	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64(+6), major		I	-3	-3	-3	3	3	3	False	False	False
432.0	36.0	36.0	51	-3	E	-1.0	4	4	2.0	1.0	3/4	True	-3	10.0	10.0	10.0	10a	3	36	False	True				False	22	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
432.0	36.0	36.0	58	-2	B	-1.0	4	4	2.0	1.0	3/4	True	-3	10.0	10.0	10.0	10a	3	36	False	True				False	22	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
432.0	24.0	36.0	63	-3	E	-1.0	4	4	1.0	2.0	1/2	True	-3	10.0	10.0	10.0	10a	4	36	False	True				False	22	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
432.0	24.0	36.0	67	1	G	0.0	4	4	1.0	2.0	1/2	True	-3	10.0	10.0	10.0	10a	4	36	False	True				False	22	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
432.0	24.0	36.0	70	-2	B	-1.0	4	4	1.0	1.0	1/2	True	-3	10.0	10.0	10.0	10a	4	36	False	True				False	22	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
456.0	24.0	38.0	63	-3	E	-1.0	4	4	1.0	2.0	1/2	True	-3	10.0	10.0	10.0	10a	4	38	False	False				False	22	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	0	0	0	True	True	True
456.0	24.0	38.0	67	1	G	0.0	4	4	1.0	2.0	1/2	True	-3	10.0	10.0	10.0	10a	4	38	False	False				False	22	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	4	4	4	True	False	False
456.0	24.0	38.0	70	-2	B	-1.0	4	4	1.0	1.0	1/2	True	-3	10.0	10.0	10.0	10a	4	38	False	False				False	22	I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	-3	-3	-3	1	1	1	True	False	False
468.0	12.0	39.0	46	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	10.0	10.0	10.0	10a	2	39	False	True				False	23	I64	Eb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-3	-3	-3	1	1	1	True	False	True
468.0	12.0	39.0	51	-3	E	-1.0	4	4	2.0	1.0	1/4	True	-3	10.0	10.0	10.0	10a	3	39	False	True				False	23	I64	Eb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-3	-3	-3	0	0	0	True	True	False
468.0	12.0	39.0	58	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	10.0	10.0	10.0	10a	3	39	False	True				False	23	I64	Eb	I		I64		I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	-3	-3	-3	1	1	1	True	False	True
480.0	36.0	40.0	51	-3	E	-1.0	4	4	2.0	1.0	3/4	True	-3	11.0	11.0	11.0	11a	3	40	False	True				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	0	0	0	False	False	False
480.0	36.0	40.0	58	-2	B	-1.0	4	4	2.0	1.0	3/4	True	-3	11.0	11.0	11.0	11a	3	40	False	True				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	1	1	1	True	True	True
480.0	36.0	40.0	62	2	D	0.0	4	4	2.0	1.0	3/4	True	-3	11.0	11.0	11.0	11a	4	40	False	True				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	5	5	5	True	False	False
480.0	18.0	40.0	65	-1	F	0.0	4	4	1.0	1.0	3/8	True	-3	11.0	11.0	11.0	11a	4	40	False	True				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	2	2	2	True	False	False
480.0	36.0	40.0	70	-2	B	-1.0	4	4	1.0	2.0	3/4	True	-3	11.0	11.0	11.0	11a	4	40	False	True				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	1	1	1	True	True	True
480.0	18.0	40.0	77	-1	F	0.0	4	4	1.0	1.0	3/8	True	-3	11.0	11.0	11.0	11a	5	40	False	True				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	2	2	2	True	False	False
498.0	6.0	41.5	67	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	11.0	11.0	11.0	11a	4	83/2	False	False				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	4	4	4	False	False	False
498.0	6.0	41.5	79	1	G	0.0	4	4	1.0	1.0	1/8	True	-3	11.0	11.0	11.0	11a	5	83/2	False	False				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	4	4	4	False	False	False
504.0	12.0	42.0	65	-1	F	0.0	4	4	1.0	1.0	1/4	True	-3	11.0	11.0	11.0	11a	4	42	False	False				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	2	2	2	True	False	False
504.0	12.0	42.0	77	-1	F	0.0	4	4	1.0	1.0	1/4	True	-3	11.0	11.0	11.0	11a	5	42	False	False				False	24	I[V]	Eb	I	I	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major	I	V, major		V	-3	-3	-3	2	2	2	True	False	False
516.0	12.0	43.0	46	-2	B	-1.0	4	4	2.0	1.0	1/4	True	-3	11.0	11.0	11.0	11a	2	43	False	True				False	25	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	1	1	1	True	True	True
516.0	12.0	43.0	53	-1	F	0.0	4	4	2.0	1.0	1/4	True	-3	11.0	11.0	11.0	11a	3	43	False	True				False	25	V7(9)	Eb	I		V7(9)		V		7	9		Mm7	False	False	(1, 5, 2, -1)	(3,)	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7(9), major		V	-3	-3	-3	2	2	2	True	False	False
